Cropped Image Path,Text
all_cropped_images/dr38_25_28.jpg,EDD
all_cropped_images/dr38_25_29.jpg,Scan
all_cropped_images/dr38_25_30.jpg,9.41
all_cropped_images/dr38_25_31.jpg,32.73
all_cropped_images/dr38_25_32.jpg,7.46
all_cropped_images/dr38_25_33.jpg,3212
all_cropped_images/dr38_25_34.jpg,38+2
all_cropped_images/dr38_25_35.jpg,37
all_cropped_images/dr38_25_36.jpg,38+2
all_cropped_images/dr38_25_37.jpg,37+0
all_cropped_images/dr38_26_1.jpg,AB-ve
all_cropped_images/dr38_26_2.jpg,Ameena Hamid
all_cropped_images/dr38_26_3.jpg,20yrs
all_cropped_images/dr38_26_4.jpg,RBS
all_cropped_images/dr38_26_5.jpg,V/M
all_cropped_images/dr38_26_6.jpg,HBB
all_cropped_images/dr38_26_7.jpg,80
all_cropped_images/dr38_26_8.jpg,-ve
all_cropped_images/dr38_26_9.jpg,9.9
all_cropped_images/dr38_26_10.jpg,BP
all_cropped_images/dr38_26_11.jpg,90/60
all_cropped_images/dr38_26_12.jpg,GA
all_cropped_images/dr38_26_13.jpg,15+1
all_cropped_images/dr38_26_14.jpg,weeks by dates
all_cropped_images/dr38_26_15.jpg,A/C
all_cropped_images/dr38_26_16.jpg,Dry Cough
all_cropped_images/dr38_26_17.jpg,Abd pain of Dizziness
all_cropped_images/dr38_26_18.jpg,Tab
all_cropped_images/dr38_26_19.jpg,Bisleri
all_cropped_images/dr38_26_20.jpg,1
all_cropped_images/dr38_26_21.jpg,Tab
all_cropped_images/dr38_26_22.jpg,Intig-D
all_cropped_images/dr38_26_23.jpg,Tab
all_cropped_images/dr38_26_24.jpg,Azitma
all_cropped_images/dr38_26_25.jpg,25
all_cropped_images/dr38_26_26.jpg,mg
all_cropped_images/dr38_26_27.jpg,1+1
all_cropped_images/dr38_26_28.jpg,Tab
all_cropped_images/dr38_26_29.jpg,Duphaston
all_cropped_images/dr38_26_30.jpg,10
all_cropped_images/dr38_26_31.jpg,mg
all_cropped_images/dr38_26_32.jpg,1+1
all_cropped_images/dr38_26_33.jpg,Tab
all_cropped_images/dr38_26_34.jpg,Folic acid
all_cropped_images/dr38_26_35.jpg,5
all_cropped_images/dr38_26_36.jpg,mg
all_cropped_images/dr38_26_37.jpg,1
all_cropped_images/dr38_26_38.jpg,5
all_cropped_images/dr38_26_39.jpg,1
all_cropped_images/dr38_26_40.jpg,MF
all_cropped_images/dr38_26_41.jpg,3
all_cropped_images/dr38_26_42.jpg,yrs
all_cropped_images/dr38_26_43.jpg,7
all_cropped_images/dr38_26_44.jpg,wks
all_cropped_images/dr38_26_45.jpg,LMP
all_cropped_images/dr38_26_46.jpg,EDD
all_cropped_images/dr38_26_47.jpg,on scan
all_cropped_images/dr38_26_48.jpg,FCA
all_cropped_images/dr38_26_49.jpg,EDD
all_cropped_images/dr38_26_50.jpg,BPD
all_cropped_images/dr38_26_51.jpg,15+2
all_cropped_images/dr38_26_52.jpg,post
all_cropped_images/dr38_26_53.jpg,روزانہ
all_cropped_images/dr38_26_54.jpg,روزانہ
all_cropped_images/dr38_26_55.jpg,روزانہ
all_cropped_images/dr38_26_56.jpg,سبح
all_cropped_images/dr38_26_57.jpg,شام
all_cropped_images/dr38_26_58.jpg,دن
all_cropped_images/dr38_26_59.jpg,1
all_cropped_images/dr38_26_60.jpg, ماہ بعد دکھائیں
all_cropped_images/dr38_17_1.jpg,O+ve
all_cropped_images/dr38_17_2.jpg,Irum w/o Anus
all_cropped_images/dr38_17_3.jpg,28 yr
all_cropped_images/dr38_17_4.jpg,Labs
all_cropped_images/dr38_17_5.jpg,BP
all_cropped_images/dr38_17_6.jpg,100/70
all_cropped_images/dr38_17_7.jpg,GA
all_cropped_images/dr38_17_8.jpg,35+4
all_cropped_images/dr38_17_9.jpg,wks by date
all_cropped_images/dr38_17_10.jpg,vaccinated
all_cropped_images/dr38_17_11.jpg,Insumnia
all_cropped_images/dr38_17_12.jpg,weakness
all_cropped_images/dr38_17_13.jpg,Dizziness
all_cropped_images/dr38_17_14.jpg,Tab
all_cropped_images/dr38_17_15.jpg,Bisleri
all_cropped_images/dr38_17_16.jpg,1
all_cropped_images/dr38_17_17.jpg,Tab
all_cropped_images/dr38_17_18.jpg,Prenate 
all_cropped_images/dr38_17_19.jpg,1
all_cropped_images/dr38_17_20.jpg,Inj
all_cropped_images/dr38_17_21.jpg,Bisleri-S
all_cropped_images/dr38_17_22.jpg,1
all_cropped_images/dr38_17_23.jpg,Hb
all_cropped_images/dr38_17_24.jpg,RBS
all_cropped_images/dr38_17_25.jpg,10.3
all_cropped_images/dr38_17_26.jpg,90
all_cropped_images/dr38_17_27.jpg,Hb
all_cropped_images/dr38_17_28.jpg,10.1
all_cropped_images/dr38_17_29.jpg,v/m
all_cropped_images/dr38_17_30.jpg,-ve
all_cropped_images/dr38_17_31.jpg,adv
all_cropped_images/dr38_17_32.jpg,Anomaly Scan
all_cropped_images/dr38_17_33.jpg,ملتان الٹراساؤنڈ ڈاکٹر رابعہ۔
all_cropped_images/dr38_17_34.jpg,OGTT
all_cropped_images/dr38_17_35.jpg,آج یا کل میں کرا کر دکھائیں۔
all_cropped_images/dr38_17_36.jpg,کل صبح نہار مُنہ کرا کر۔
all_cropped_images/dr38_17_37.jpg,adv
all_cropped_images/dr38_17_38.jpg,MF
all_cropped_images/dr38_17_39.jpg,G2P1
all_cropped_images/dr38_17_40.jpg,LMP
all_cropped_images/dr38_17_41.jpg,EDD
all_cropped_images/dr38_17_42.jpg,on scan
all_cropped_images/dr38_17_43.jpg,XY
all_cropped_images/dr38_17_44.jpg,8.9
all_cropped_images/dr38_17_45.jpg,33.3
all_cropped_images/dr38_17_46.jpg,7.6
all_cropped_images/dr38_17_47.jpg,32.5
all_cropped_images/dr38_17_48.jpg,3156
all_cropped_images/dr38_17_49.jpg,+-461
all_cropped_images/dr38_17_50.jpg,36+3
all_cropped_images/dr38_17_51.jpg,39+0
all_cropped_images/dr38_17_52.jpg,38+0
all_cropped_images/dr38_17_53.jpg,36+2
all_cropped_images/dr38_17_54.jpg,روزانہ
all_cropped_images/dr38_17_55.jpg,روزانہ
all_cropped_images/dr38_17_56.jpg,ہسپتال میں لگوائیں۔
all_cropped_images/dr38_17_57.jpg,8
all_cropped_images/dr38_17_58.jpg, دن کے بعد دکھائیں۔
all_cropped_images/dr38_17_59.jpg,3
all_cropped_images/dr38_17_60.jpg,yr
all_cropped_images/dr9_1.jpg,Sanket Nanal
all_cropped_images/dr9_2.jpg,This is to certify that sanket Nanol in suffering from
all_cropped_images/dr9_3.jpg,Allergia
all_cropped_images/dr9_4.jpg,Kindly change his
all_cropped_images/dr9_5.jpg,Reflex
all_cropped_images/dr4_1_1.jpg,Yasmin kausar
all_cropped_images/dr4_1_2.jpg,61
all_cropped_images/dr4_1_3.jpg,Tab
all_cropped_images/dr4_1_4.jpg,Lasin
all_cropped_images/dr4_1_5.jpg,40
all_cropped_images/dr4_1_6.jpg,
all_cropped_images/dr4_1_7.jpg,
all_cropped_images/dr4_1_8.jpg,Tab
all_cropped_images/dr4_1_9.jpg,Axcin
all_cropped_images/dr4_1_10.jpg,5
all_cropped_images/dr4_1_11.jpg,mg
all_cropped_images/dr4_1_12.jpg,1+0+1
all_cropped_images/dr4_1_13.jpg,7
all_cropped_images/dr4_1_14.jpg,BP
all_cropped_images/dr4_1_15.jpg,140/80
all_cropped_images/dr4_1_16.jpg,Heat Exhaustion
all_cropped_images/dr4_1_17.jpg,تھنڈی جگہ پر
all_cropped_images/dr4_1_18.jpg,پانی لیں
all_cropped_images/dr4_1_19.jpg,لیموں پانی
all_cropped_images/dr4_1_20.jpg,زیادہ
all_cropped_images/dr4_1_21.jpg,دن
all_cropped_images/dr4_2_1.jpg,Khalid Shah
all_cropped_images/dr4_2_2.jpg,57
all_cropped_images/dr4_2_3.jpg,years
all_cropped_images/dr4_2_4.jpg,Tab
all_cropped_images/dr4_2_5.jpg,Centrum
all_cropped_images/dr4_2_6.jpg,Zovirex
all_cropped_images/dr4_2_7.jpg,Eye ointment
all_cropped_images/dr4_2_8.jpg,Tab
all_cropped_images/dr4_2_9.jpg,Rivotril
all_cropped_images/dr4_2_10.jpg,0.5
all_cropped_images/dr4_2_11.jpg,mg
all_cropped_images/dr4_2_12.jpg,Tab
all_cropped_images/dr4_2_13.jpg,Glucophage
all_cropped_images/dr4_2_14.jpg,herpes zoster ophthalmicus 
all_cropped_images/dr4_2_15.jpg,post herpetic neuralgia
all_cropped_images/dr4_2_16.jpg,Insomnia
all_cropped_images/dr4_2_17.jpg,Mild right sided Headache
all_cropped_images/dr4_2_18.jpg,Mild Pain right Eye
all_cropped_images/dr4_2_19.jpg,Gen. Weakness
all_cropped_images/dr4_2_20.jpg,BP
all_cropped_images/dr4_2_21.jpg,110/70
all_cropped_images/dr4_2_22.jpg,ایک روز
all_cropped_images/dr4_2_23.jpg,رات
all_cropped_images/dr4_2_24.jpg,کو آنکھوں میں لگاٰٰیٰیں
all_cropped_images/dr4_2_25.jpg,ایک رات
all_cropped_images/dr4_2_26.jpg,کو کبھی کبھی
all_cropped_images/dr4_2_27.jpg,نیند کے لٰیٰے
all_cropped_images/dr4_2_28.jpg,ایک روزانہ
all_cropped_images/dr4_2_29.jpg,شام
all_cropped_images/dr4_2_30.jpg,کو
all_cropped_images/dr4_2_31.jpg,کے بعد
all_cropped_images/dr4_2_32.jpg,5
all_cropped_images/dr4_2_33.jpg,mg
all_cropped_images/dr4_3_1.jpg,56
all_cropped_images/dr4_3_2.jpg,years
all_cropped_images/dr4_3_3.jpg,herpes zoster ophthalmicus
all_cropped_images/dr4_3_4.jpg,post herpetic neuralgia
all_cropped_images/dr4_3_5.jpg,RSA
all_cropped_images/dr4_3_6.jpg,3
all_cropped_images/dr4_3_7.jpg,days ago
all_cropped_images/dr4_3_8.jpg,trauma to lips and upper teeth
all_cropped_images/dr4_3_9.jpg,BP
all_cropped_images/dr4_3_10.jpg,110/70
all_cropped_images/dr4_3_11.jpg,opinion from Section Nishter
all_cropped_images/dr4_3_12.jpg,Tab
all_cropped_images/dr4_3_13.jpg,Hilin
all_cropped_images/dr4_3_14.jpg,100
all_cropped_images/dr4_3_15.jpg,1+0+1
all_cropped_images/dr4_3_16.jpg,Tab
all_cropped_images/dr4_3_17.jpg,Panadol
all_cropped_images/dr4_3_18.jpg,Tab
all_cropped_images/dr4_3_19.jpg,Lexilium
all_cropped_images/dr4_3_20.jpg,3
all_cropped_images/dr4_3_21.jpg,mg
all_cropped_images/dr4_3_22.jpg,Tab
all_cropped_images/dr4_3_23.jpg,Augmentin
all_cropped_images/dr4_3_24.jpg,625
all_cropped_images/dr4_3_25.jpg,1+0+1
all_cropped_images/dr4_3_26.jpg,5
all_cropped_images/dr4_3_27.jpg,خالد مرتضی
all_cropped_images/dr4_3_28.jpg,دو گولی
all_cropped_images/dr4_3_29.jpg,گولی
all_cropped_images/dr4_3_30.jpg,1/2
all_cropped_images/dr4_3_31.jpg,دن
all_cropped_images/dr4_3_32.jpg,سر درد کے وقت لیں
all_cropped_images/dr4_3_33.jpg,Sys exam
all_cropped_images/dr4_4_1.jpg,Khalid Shah
all_cropped_images/dr4_4_2.jpg,57
all_cropped_images/dr4_4_3.jpg,years
all_cropped_images/dr4_4_4.jpg,Herpes zoster ophthalmicus 
all_cropped_images/dr4_4_5.jpg,post herpetic neuralgia
all_cropped_images/dr4_4_6.jpg,Pain in right eye
all_cropped_images/dr4_4_7.jpg,pulsating in nature
all_cropped_images/dr4_4_8.jpg,Headache
all_cropped_images/dr4_4_9.jpg,BP
all_cropped_images/dr4_4_10.jpg,120/80
all_cropped_images/dr4_4_11.jpg,Tab
all_cropped_images/dr4_4_12.jpg,Tegral
all_cropped_images/dr4_4_13.jpg,200
all_cropped_images/dr4_4_14.jpg,1+0+1
all_cropped_images/dr4_4_15.jpg,Tab
all_cropped_images/dr4_4_16.jpg,Hilin
all_cropped_images/dr4_4_17.jpg,100
all_cropped_images/dr4_4_18.jpg,1+0+1
all_cropped_images/dr4_4_19.jpg,Tab
all_cropped_images/dr4_4_20.jpg,Panadol
all_cropped_images/dr4_4_21.jpg,tab
all_cropped_images/dr4_4_22.jpg,Lixilin
all_cropped_images/dr4_4_23.jpg,3
all_cropped_images/dr4_4_24.jpg,mg
all_cropped_images/dr4_4_25.jpg,1/2
all_cropped_images/dr4_4_26.jpg,گولی
all_cropped_images/dr4_4_27.jpg,دو گولی
all_cropped_images/dr4_4_28.jpg,زیادہ سر درد کی صورت میں لیں
all_cropped_images/dr4_5_1.jpg,Khalid Murtaza 
all_cropped_images/dr4_5_2.jpg,62
all_cropped_images/dr4_5_3.jpg,m.m
all_cropped_images/dr4_5_4.jpg,Cap
all_cropped_images/dr4_5_5.jpg,Icon
all_cropped_images/dr4_5_6.jpg,100
all_cropped_images/dr4_5_7.jpg,Tab
all_cropped_images/dr4_5_8.jpg,Vildomet
all_cropped_images/dr4_5_9.jpg,50/500
all_cropped_images/dr4_5_10.jpg,Tab
all_cropped_images/dr4_5_11.jpg,Eziday
all_cropped_images/dr4_5_12.jpg,50
all_cropped_images/dr4_5_13.jpg,Tab
all_cropped_images/dr4_5_14.jpg,Diamicron mr 
all_cropped_images/dr4_5_15.jpg,30
all_cropped_images/dr4_5_16.jpg,travocort skin ointment
all_cropped_images/dr4_5_17.jpg,BP
all_cropped_images/dr4_5_18.jpg,140/80
all_cropped_images/dr4_5_19.jpg,D.M e complication
all_cropped_images/dr4_5_20.jpg,Taenia Interdigitate
all_cropped_images/dr4_5_21.jpg,21
all_cropped_images/dr4_5_22.jpg,sys exam
all_cropped_images/dr4_5_23.jpg,FBS daily
all_cropped_images/dr4_5_24.jpg,ایک روزانہ
all_cropped_images/dr4_5_25.jpg,دن
all_cropped_images/dr4_5_26.jpg,انگلیوں کے درمیان لگائیں
all_cropped_images/dr4_5_27.jpg,ایک روزانہ
all_cropped_images/dr4_5_28.jpg,رات
all_cropped_images/dr4_5_29.jpg,کو
all_cropped_images/dr4_5_30.jpg,کھانے کے ساتھ
all_cropped_images/dr4_5_31.jpg,ایک روزانہ
all_cropped_images/dr4_5_32.jpg,صبح
all_cropped_images/dr4_5_33.jpg,ناشتے کے بعد
all_cropped_images/dr4_5_34.jpg,1/2
all_cropped_images/dr4_5_35.jpg,گولی
all_cropped_images/dr4_5_36.jpg,روزانہ
all_cropped_images/dr4_5_37.jpg,صبح
all_cropped_images/dr4_5_38.jpg,ناشتے سے پہلے
all_cropped_images/dr4_5_39.jpg,ہر
all_cropped_images/dr4_5_40.jpg,3
all_cropped_images/dr4_5_41.jpg,دن بعد چیک کریں
all_cropped_images/dr4_5_42.jpg,روزانہ
all_cropped_images/dr4_5_43.jpg,رات
all_cropped_images/dr4_5_44.jpg,کو لگاتے رہیں
all_cropped_images/dr4_5_45.jpg,RBS
all_cropped_images/dr4_5_46.jpg,Diabetes
all_cropped_images/dr4_6_1.jpg,Yasmin kausar
all_cropped_images/dr4_6_2.jpg,60
all_cropped_images/dr4_6_3.jpg,BP
all_cropped_images/dr4_6_4.jpg,140/80
all_cropped_images/dr4_6_5.jpg,Laxaberon
all_cropped_images/dr4_6_6.jpg,Constipation
all_cropped_images/dr4_6_7.jpg,occasional bleeding
all_cropped_images/dr4_6_8.jpg,rectum
all_cropped_images/dr4_6_9.jpg,sys exam
all_cropped_images/dr4_6_10.jpg,Tab
all_cropped_images/dr4_6_11.jpg,Lochol
all_cropped_images/dr4_6_12.jpg,Tab
all_cropped_images/dr4_6_13.jpg,Lucid
all_cropped_images/dr4_6_14.jpg,500
all_cropped_images/dr4_6_15.jpg,1+0+1
all_cropped_images/dr4_6_16.jpg,7
all_cropped_images/dr4_6_17.jpg,Lignocaine warm 
all_cropped_images/dr4_6_18.jpg,ointment
all_cropped_images/dr4_6_19.jpg,Tab
all_cropped_images/dr4_6_20.jpg,Supravit M
all_cropped_images/dr4_6_21.jpg,پانی زیادہ پیٰں
all_cropped_images/dr4_6_22.jpg,ایک بڑا چمچ
all_cropped_images/dr4_6_23.jpg,رات
all_cropped_images/dr4_6_24.jpg,کو
all_cropped_images/dr4_6_25.jpg,دن
all_cropped_images/dr4_6_26.jpg,ایک روزانہ
all_cropped_images/dr4_6_27.jpg,اندر لگوایٰں
all_cropped_images/dr4_6_28.jpg,کے لےٰ
all_cropped_images/dr4_6_29.jpg,3
all_cropped_images/dr4_6_30.jpg,ہفتے
all_cropped_images/dr4_6_31.jpg,ایک روزانہ
all_cropped_images/dr4_6_32.jpg,رات
all_cropped_images/dr4_6_33.jpg,کو
all_cropped_images/dr4_6_34.jpg,CBC/esn
all_cropped_images/dr4_6_35.jpg,S.uricaint
all_cropped_images/dr4_6_36.jpg,S. Lipid profile
all_cropped_images/dr4_8_1.jpg,Khalid Murtaza
all_cropped_images/dr4_8_2.jpg,62
all_cropped_images/dr4_8_3.jpg,D.M. Complication
all_cropped_images/dr4_8_4.jpg,Taenia Interdigitate
all_cropped_images/dr4_8_5.jpg,BP
all_cropped_images/dr4_8_6.jpg,140/80
all_cropped_images/dr4_8_7.jpg,sys exam
all_cropped_images/dr4_8_8.jpg,cap
all_cropped_images/dr4_8_9.jpg,Icon
all_cropped_images/dr4_8_10.jpg,Travocort skin ointment
all_cropped_images/dr4_8_11.jpg,100
all_cropped_images/dr4_8_12.jpg,21
all_cropped_images/dr4_8_13.jpg,Tab
all_cropped_images/dr4_8_14.jpg,vildomet
all_cropped_images/dr4_8_15.jpg,50/500
all_cropped_images/dr4_8_16.jpg,Tab
all_cropped_images/dr4_8_17.jpg,Eziday
all_cropped_images/dr4_8_18.jpg,50
all_cropped_images/dr4_8_19.jpg,Tab
all_cropped_images/dr4_8_20.jpg,Diamicron mr
all_cropped_images/dr4_8_21.jpg,FBS
all_cropped_images/dr4_8_22.jpg,daily
all_cropped_images/dr4_8_23.jpg,CBC/esn
all_cropped_images/dr4_8_24.jpg,RBS
all_cropped_images/dr4_8_25.jpg,Diabetes
all_cropped_images/dr4_8_26.jpg,ایک روزانہ
all_cropped_images/dr4_8_27.jpg,دن
all_cropped_images/dr4_8_28.jpg,انگلیوں کے درمیان لگائیں
all_cropped_images/dr4_8_29.jpg,روزانہ
all_cropped_images/dr4_8_30.jpg,رات 
all_cropped_images/dr4_8_31.jpg, کو لگاتے رہیں
all_cropped_images/dr4_8_32.jpg,ایک روزانہ
all_cropped_images/dr4_8_33.jpg,رات
all_cropped_images/dr4_8_34.jpg,کو
all_cropped_images/dr4_8_35.jpg,کھانے کے ساتھ
all_cropped_images/dr4_8_36.jpg,ایک روزانہ
all_cropped_images/dr4_8_37.jpg,صبح
all_cropped_images/dr4_8_38.jpg,ناشتے کے بعد
all_cropped_images/dr4_8_39.jpg,1/2
all_cropped_images/dr4_8_40.jpg,گولی
all_cropped_images/dr4_8_41.jpg,روزانہ
all_cropped_images/dr4_8_42.jpg,صبح
all_cropped_images/dr4_8_43.jpg,ناشتے سے پہلے
all_cropped_images/dr4_8_44.jpg,ہر
all_cropped_images/dr4_8_45.jpg,3
all_cropped_images/dr4_8_46.jpg,دن
all_cropped_images/dr4_8_47.jpg,بعد چیک کریں
all_cropped_images/dr10_1.jpg,OMNI Gel
all_cropped_images/dr10_2.jpg,4
all_cropped_images/dr10_3.jpg,A
all_cropped_images/dr10_4.jpg,Tab
all_cropped_images/dr10_5.jpg,Tab
all_cropped_images/dr10_6.jpg,Tab
all_cropped_images/dr10_7.jpg,Tab
all_cropped_images/dr10_8.jpg,Inj
all_cropped_images/dr10_9.jpg,Cap
all_cropped_images/dr10_10.jpg,Tab
all_cropped_images/dr10_11.jpg,Tab
all_cropped_images/dr10_12.jpg,Deplatt 
all_cropped_images/dr10_13.jpg,A
all_cropped_images/dr10_14.jpg,Rosuvas
all_cropped_images/dr10_15.jpg,20
all_cropped_images/dr10_16.jpg,Janumet
all_cropped_images/dr10_17.jpg,50/1000
all_cropped_images/dr10_18.jpg,Mixtard
all_cropped_images/dr10_19.jpg,30
all_cropped_images/dr10_20.jpg,Pregaba-M
all_cropped_images/dr10_21.jpg,75/1500
all_cropped_images/dr10_22.jpg,Carvedilol
all_cropped_images/dr10_23.jpg,Oxra
all_cropped_images/dr10_24.jpg,cidmus
all_cropped_images/dr10_25.jpg,50
all_cropped_images/dr10_26.jpg,CBC
all_cropped_images/dr13_1.jpg,Shahnaz Bibi
all_cropped_images/dr13_2.jpg,40
all_cropped_images/dr13_3.jpg,years
all_cropped_images/dr13_4.jpg,Tab
all_cropped_images/dr13_5.jpg,Tab
all_cropped_images/dr13_6.jpg,Vilmet
all_cropped_images/dr13_7.jpg,50/850
all_cropped_images/dr13_8.jpg,1
all_cropped_images/dr13_9.jpg,Tab
all_cropped_images/dr13_10.jpg,Methix
all_cropped_images/dr13_11.jpg,1
all_cropped_images/dr13_12.jpg,cap
all_cropped_images/dr13_13.jpg,Gabica 
all_cropped_images/dr13_14.jpg,50
all_cropped_images/dr13_15.jpg,mg
all_cropped_images/dr13_16.jpg,1+1
all_cropped_images/dr13_17.jpg,Tab
all_cropped_images/dr13_18.jpg,Starcox
all_cropped_images/dr13_19.jpg,60
all_cropped_images/dr13_20.jpg,mg
all_cropped_images/dr13_21.jpg,1
all_cropped_images/dr13_22.jpg,Tab
all_cropped_images/dr13_23.jpg,movax
all_cropped_images/dr13_24.jpg,2
all_cropped_images/dr13_25.jpg,mg
all_cropped_images/dr13_26.jpg,1
all_cropped_images/dr13_27.jpg,75
all_cropped_images/dr13_28.jpg,mg
all_cropped_images/dr13_29.jpg,1
all_cropped_images/dr13_30.jpg,گولی
all_cropped_images/dr13_31.jpg,گولی
all_cropped_images/dr13_32.jpg,گولی
all_cropped_images/dr13_33.jpg,گولی
all_cropped_images/dr13_34.jpg,گولی
all_cropped_images/dr13_35.jpg,صبح
all_cropped_images/dr13_36.jpg,صبح
all_cropped_images/dr13_37.jpg,صبح
all_cropped_images/dr13_38.jpg,صبح
all_cropped_images/dr13_39.jpg,صبح
all_cropped_images/dr13_40.jpg,صبح
all_cropped_images/dr13_41.jpg,شام
all_cropped_images/dr13_42.jpg,شام
all_cropped_images/dr13_43.jpg,شام
all_cropped_images/dr13_44.jpg,شام
all_cropped_images/dr13_45.jpg,HTN
all_cropped_images/dr13_46.jpg,Pain and weakness alongwith Left foot
all_cropped_images/dr13_47.jpg,Pain and stiffness
all_cropped_images/dr13_48.jpg,symptoms worse over past month Left leg
all_cropped_images/dr13_49.jpg,DF/PF
all_cropped_images/dr13_50.jpg,and
all_cropped_images/dr13_51.jpg,Bloods
all_cropped_images/dr13_52.jpg,MRI
all_cropped_images/dr13_53.jpg,MRI Brain
all_cropped_images/dr13_54.jpg,KF/KE
all_cropped_images/dr13_55.jpg,power
all_cropped_images/dr13_56.jpg,3/5
all_cropped_images/dr13_57.jpg,weakness
all_cropped_images/dr13_58.jpg,Cervical
all_cropped_images/dr42_1_1.jpg,Miss Sughron
all_cropped_images/dr42_1_2.jpg,F/v
all_cropped_images/dr42_1_3.jpg,Amorin
all_cropped_images/dr42_1_4.jpg,50
all_cropped_images/dr42_1_5.jpg,1/2
all_cropped_images/dr42_1_6.jpg,Folic acid
all_cropped_images/dr42_1_7.jpg,cap
all_cropped_images/dr42_1_8.jpg,Nexum
all_cropped_images/dr42_1_9.jpg,روزانہ
all_cropped_images/dr42_1_10.jpg,روزانہ
all_cropped_images/dr42_1_11.jpg,صبح
all_cropped_images/dr42_1_12.jpg,Switching to
all_cropped_images/dr42_1_13.jpg,AZA
all_cropped_images/dr42_1_14.jpg,Clinically
all_cropped_images/dr42_1_15.jpg,نہار مُنہ
all_cropped_images/dr42_2_1.jpg,Raheel
all_cropped_images/dr42_2_2.jpg,Cunex-D
all_cropped_images/dr42_2_3.jpg,Starcox
all_cropped_images/dr42_2_4.jpg,60
all_cropped_images/dr42_2_5.jpg,Cap
all_cropped_images/dr42_2_6.jpg,Esso
all_cropped_images/dr42_2_7.jpg,Dysoprin
all_cropped_images/dr42_2_8.jpg,Medigesic forte
all_cropped_images/dr42_2_9.jpg,1+1
all_cropped_images/dr42_2_10.jpg,1/2
all_cropped_images/dr42_2_11.jpg,SPA
all_cropped_images/dr42_2_12.jpg,Pain LB left
all_cropped_images/dr42_2_13.jpg,F/v
all_cropped_images/dr42_2_14.jpg,ہر
all_cropped_images/dr42_2_15.jpg,ماہ
all_cropped_images/dr42_2_16.jpg,بعد
all_cropped_images/dr42_2_17.jpg,3
all_cropped_images/dr42_2_18.jpg,ماہ
all_cropped_images/dr42_2_19.jpg,روزانہ
all_cropped_images/dr42_2_20.jpg,رات
all_cropped_images/dr42_2_21.jpg,کو
all_cropped_images/dr42_2_22.jpg,نہار مُنہ
all_cropped_images/dr42_2_23.jpg,درد کے لےٰ
all_cropped_images/dr42_4_1.jpg,Maryam Chohan
all_cropped_images/dr42_4_2.jpg,SPA
all_cropped_images/dr42_4_3.jpg,PA
all_cropped_images/dr42_4_4.jpg,Inj
all_cropped_images/dr42_4_5.jpg,Enercept
all_cropped_images/dr42_4_6.jpg,25
all_cropped_images/dr42_4_7.jpg,Inj
all_cropped_images/dr42_4_8.jpg,Enbreel
all_cropped_images/dr42_4_9.jpg,50
all_cropped_images/dr42_4_10.jpg,Rhulef
all_cropped_images/dr42_4_11.jpg,20
all_cropped_images/dr42_4_12.jpg,Sangobion
all_cropped_images/dr42_4_13.jpg,15
all_cropped_images/dr42_4_14.jpg,2
all_cropped_images/dr42_4_15.jpg,375/20
all_cropped_images/dr42_4_16.jpg,ھر
all_cropped_images/dr42_4_17.jpg,دن
all_cropped_images/dr42_4_18.jpg,بعد
all_cropped_images/dr42_4_19.jpg,ٹیکے ھر
all_cropped_images/dr42_4_20.jpg,دن
all_cropped_images/dr42_4_21.jpg,بعد
all_cropped_images/dr42_4_22.jpg,روزانہ
all_cropped_images/dr42_4_23.jpg,ماہ
all_cropped_images/dr42_4_24.jpg,کے لےٰ
all_cropped_images/dr42_4_25.jpg,ہفتے میں
all_cropped_images/dr42_4_26.jpg,دن
all_cropped_images/dr42_4_27.jpg,15
all_cropped_images/dr42_5_1.jpg,Kiran
all_cropped_images/dr42_5_2.jpg,23
all_cropped_images/dr42_5_3.jpg,S/P
all_cropped_images/dr42_5_4.jpg,B/L
all_cropped_images/dr42_5_5.jpg,Tab
all_cropped_images/dr42_5_6.jpg,Sain D
all_cropped_images/dr42_5_7.jpg,Rapicort
all_cropped_images/dr42_5_8.jpg,5
all_cropped_images/dr42_5_9.jpg,Cytotrexate
all_cropped_images/dr42_5_10.jpg,10
all_cropped_images/dr42_5_11.jpg,Folic acid
all_cropped_images/dr42_5_12.jpg,Lefora
all_cropped_images/dr42_5_13.jpg,20
all_cropped_images/dr42_5_14.jpg,AVN hips
all_cropped_images/dr42_5_15.jpg,روزانہ
all_cropped_images/dr42_5_16.jpg,صبح
all_cropped_images/dr42_5_17.jpg,نہار مُنہ ہر جمعہ ناشتے کے
all_cropped_images/dr42_5_18.jpg,گھنٹے بعد
all_cropped_images/dr42_5_19.jpg,2
all_cropped_images/dr42_5_20.jpg,روزانہ
all_cropped_images/dr43_1_1.jpg,Mrs Razia Raziq
all_cropped_images/dr43_1_2.jpg,MRI L/S Spine Plain
all_cropped_images/dr43_1_3.jpg,Advise
all_cropped_images/dr43_2_1.jpg,Shabeer
all_cropped_images/dr43_2_2.jpg,Tab
all_cropped_images/dr43_2_3.jpg,Fleet Plus
all_cropped_images/dr43_2_4.jpg,Tab
all_cropped_images/dr43_2_5.jpg,Fortius
all_cropped_images/dr43_2_6.jpg,5
all_cropped_images/dr43_2_7.jpg,Tab
all_cropped_images/dr43_2_8.jpg,ufrim
all_cropped_images/dr43_2_9.jpg,10
all_cropped_images/dr43_2_10.jpg,Tab
